ticker,date,time,title,compound,pos,neu,neg
ORCL,2025-04-28,11:25PM,Franklin Mutual Shares Fund Q1 2025 Commentary,0.296,0.268,0.732,0.0
ORCL,2025-04-29,01:48PM,Should You Buy Palantir Stock Ahead of Q1 Earnings Report?,0.0,0.0,1.0,0.0
ORCL,2025-04-29,03:00PM,CRM vs. ORCL: Which Enterprise Software Stock Offers Better Growth?,0.6705,0.407,0.593,0.0
ORCL,2025-04-29,04:19AM,"Got $5,000? 2 Unstoppable Growth Stocks to Buy and Hold for the Long Run",0.2023,0.169,0.714,0.117
ORCL,2025-04-29,09:07AM,Will Strong AWS Performance Boost Amazon's Q1 Earnings Report?,0.7184,0.462,0.538,0.0
ORCL,2025-04-29,11:29AM,New Advances in Healthcare AI Could Unlock Billions in Market Opportunity,0.4215,0.219,0.781,0.0
ORCL,2025-04-30,02:18PM,Nvidia's Risk To Chinese Trade Restrictions May Be Easing,-0.0258,0.18,0.631,0.189
ORCL,2025-04-30,08:00AM,The 5 Top Buys for May: Strong Signals at Critical Support Levels,0.6705,0.456,0.409,0.135
ORCL,2025-04-30,10:30AM,The Davenport Value & Income Fund Q1 2025 Commentary,0.34,0.255,0.745,0.0
ORCL,2025-04-30,10:31AM,Chopped Leaf rolls out Oracle Simphony Cloud POS system,0.0,0.0,1.0,0.0
ORCL,2025-04-30,10:55AM,Kolanovic Flags Nvidia as AI Capex Risks Rise,-0.2732,0.0,0.769,0.231
ORCL,2025-04-30,11:30AM,The Davenport Balanced Fund Q1 2025 Commentary,0.0,0.0,1.0,0.0
ORCL,2025-04-30,11:57AM,"Nvidia, Oracle, and Broadcom at Risk as AI Capex Cycle Faces Headwinds",-0.2732,0.0,0.84,0.16
ORCL,2025-04-30,12:02PM,"Silicon Valley Comes to DC to Push for More AI, Less Government",0.0,0.0,1.0,0.0
ORCL,2025-05-01,05:07PM,"Oracle Corporation (ORCL): Jim Cramer Is Worried - ""I Think That Could Trade Down""",-0.296,0.0,0.845,0.155
ORCL,2025-05-01,06:55PM,Why Oracle Stock Was on Fire Today,-0.34,0.0,0.714,0.286
ORCL,2025-05-01,07:45AM,"BigBear.ai: A Short-Squeeze Is Possible, a Sharp Drop Is Likely",-0.2732,0.0,0.769,0.231
ORCL,2025-05-01,08:00AM,Sphere Powers its AI Platform with Oracle Database 23ai,0.0,0.0,1.0,0.0
ORCL,2025-05-01,08:00AM,Izzi Improves Customer Experience and Revenue Growth with Oracle,0.6597,0.435,0.565,0.0
ORCL,2025-05-01,08:48AM,Dividend Income: Lanny's March 2025 Summary,0.0,0.0,1.0,0.0
ORCL,2025-05-01,10:08AM,China may be further ahead than we think on AI chips: The Information CEO Jessica Lessin,0.0,0.0,1.0,0.0
ORCL,2025-05-01,12:22PM,"William Blair not surprised by Olo takeover rumors, highlights 4 possible buyers",-0.1695,0.0,0.857,0.143
ORCL,2025-05-02,03:45PM,Byte-Sized AI: Visa and Mastercard Link With AI Giants on Promise of Agentic,0.3182,0.161,0.839,0.0
ORCL,2025-05-02,07:30AM,Nucor Has Major Macroeconomic Factors Working In Its Favor,0.4019,0.252,0.748,0.0
ORCL,2025-05-02,11:55AM,Olo jumps after Bloomberg says company exploring possible sale,0.0,0.0,1.0,0.0
ORCL,2025-05-03,07:00AM,The 9 Best Stocks to Buy Now in May (2025)!,0.6696,0.36,0.64,0.0
ORCL,2025-05-05,02:28PM,Putnam U.S. Large Cap Value Equity Concentrated SMA Q1 2025 Commentary,0.34,0.194,0.806,0.0
ORCL,2025-05-05,05:45PM,Why Oracle (ORCL) Dipped More Than Broader Market Today,0.0,0.0,1.0,0.0
ORCL,2025-05-05,05:50PM,Is Oracle Corporation (ORCL) A Hidden AI Stock to Buy Right Now?,0.0,0.0,1.0,0.0
ORCL,2025-05-06,02:23PM,NOW vs. ORCL: Which Digital Transformation Stock Has Greater Upside?,0.3612,0.217,0.783,0.0
ORCL,2025-05-06,07:02AM,IBM partners with Oracle to advance agentic AI and hybrid cloud,0.0,0.0,1.0,0.0
ORCL,2025-05-06,08:00AM,Orange County Picks Oracle's AI-powered Cloud Applications,0.0,0.0,1.0,0.0
ORCL,2025-05-06,08:00AM,New Oracle Cloud Services Help Retail Financial Institutions Modernize Lending and Collections,0.4019,0.197,0.803,0.0
ORCL,2025-05-06,09:00AM,Utilities Call on Oracle AI to Transform Customer Service,0.0,0.0,1.0,0.0
ORCL,2025-05-06,11:22AM,Cloud data usage surges to power business analytics,0.0,0.0,1.0,0.0
ORCL,2025-05-06,12:00AM,IBM and Oracle Expand Partnership to Advance Agentic AI and Hybrid Cloud,0.3182,0.173,0.827,0.0
ORCL,2025-05-07,01:38PM,Q1 2025 Hackett Group Inc Earnings Call,0.0,0.0,1.0,0.0
ORCL,2025-05-07,02:31PM,OpenAI launches initiative to partner with countries under the Stargate project,0.0,0.0,1.0,0.0
ORCL,2025-05-07,04:56PM,Hartford Balanced Income Fund Q1 2025 Commentary,0.0,0.0,1.0,0.0
ORCL,2025-05-07,06:45AM,Fidelity Select Technology Portfolio Q1 2025 Commentary,0.0,0.0,1.0,0.0
ORCL,2025-05-07,07:42AM,Oracle launches cloud solutions to power retail banking,0.1779,0.195,0.805,0.0
ORCL,2025-05-07,07:57AM,OpenAI mulls expansion of Stargate AI project outside US - report,0.0,0.0,1.0,0.0
ORCL,2025-05-07,08:12AM,Jim Cramer Says Hold Oracle (ORCL) and Buy More,0.0,0.0,1.0,0.0
ORCL,2025-05-07,09:00AM,Oracle Corporation (ORCL) is Attracting Investor Attention: Here is What You Should Know,0.4767,0.205,0.795,0.0
ORCL,2025-05-07,10:47AM,"Enterprise stocks mixed after Jamf, Teradata earnings results",0.0,0.0,1.0,0.0
ORCL,2025-05-08,03:51AM,"Trump to Rescind Global Chip Curbs, Prep New AI Restrictions",0.0,0.0,1.0,0.0
ORCL,2025-05-08,04:54PM,Adobe to Cut Software Price for US Government After DOGE Review,-0.2732,0.0,0.826,0.174
ORCL,2025-05-08,05:58PM,"From Apple to GM, Tariffs to Cost Companies Tens of Billions",0.0,0.0,1.0,0.0
ORCL,2025-05-08,08:00AM,Oracle Named #1 in Home Energy Management Systems by Guidehouse Research,0.2732,0.174,0.826,0.0
ORCL,2025-05-08,08:55AM,Oracle Health Information Network Achieves Candidate Status for TEFCA QHIN,0.0,0.0,1.0,0.0
ORCL,2025-05-09,05:15AM,OpenAI Just Gave Spectacular News to Nvidia and Oracle Stock Investors,0.0,0.0,1.0,0.0
ORCL,2025-05-09,07:00AM,Tech Industry Warns US Investment Pledges Hinge on Research Tax Break,-0.1027,0.0,0.877,0.123
ORCL,2025-05-10,08:30AM,Trump is hailing $2 trillion in new company investments. Most of it comes from Big Tech.,0.0,0.0,1.0,0.0
ORCL,2025-05-12,09:30AM,Wall Street Analysts See Oracle (ORCL) as a Buy: Should You Invest?,0.0,0.0,1.0,0.0
ORCL,2025-05-13,01:49PM,Trump and MBS Tout $1 Trillion Pledge as Details Remain Elusive,-0.128,0.0,0.87,0.13
ORCL,2025-05-13,02:00AM,Oracle and Entanglement Partner to Deliver Advanced Security to Governments and Enterprises,0.5267,0.306,0.694,0.0
ORCL,2025-05-13,02:41PM,Trump to Rewrite AI Chip Curbs Reviled by Nvidia and US Allies,0.0,0.0,1.0,0.0
ORCL,2025-05-13,03:17PM,US Warns That Using Huawei AI Chip Anywhere Breaks Its Rules,-0.1027,0.0,0.877,0.123
ORCL,2025-05-13,03:30PM,Trump Touts Deals With Saudi Arabia,-0.0258,0.0,0.82,0.18
ORCL,2025-05-13,08:41AM,Q1 2025 Integral Ad Science Holding Corp Earnings Call,0.0,0.0,1.0,0.0
ORCL,2025-05-13,09:34AM,"Oracle Partners With seQure To Bolster Cybersecurity For Governments, Enterprises",0.0,0.0,1.0,0.0
ORCL,2025-05-13,12:10PM,"Big Tech commits $80B, ESPN streaming, Microsoft layoffs",0.0258,0.136,0.864,0.0
TSLA,2025-05-09,04:43PM,Why Tesla Stock Jumped Today -- 3 Weeks of Green for the EV Pioneer,0.0,0.0,1.0,0.0
TSLA,2025-05-09,05:49PM,S&P 500 Gains & Losses Today: Index Pulls Back Early Gains Amid Anticipation of Trade Talks,0.3612,0.312,0.553,0.136
TSLA,2025-05-09,07:29PM,"'If The Ship Of America Goes Down, Tesla Will Go With It'  Elon Musk Says He's Refocusing On Tesla After 71% Profit Drop",0.2023,0.112,0.808,0.081
TSLA,2025-05-10,02:50PM,Elon Musk Thinks Tesla Will Be Worth More Than Nvidia. Is It Time to Finally Buy the Stock?,0.2263,0.101,0.899,0.0
TSLA,2025-05-10,02:59PM,"Tesla Bull Gary Black Reaffirms Elon Musk's Company 'Best Positioned To Capitalize' On EVs And Autonomous Driving, But There's A Catch",0.3818,0.12,0.88,0.0
TSLA,2025-05-10,03:13PM,Elon Musk's robotaxi ambitions hit with major roadblock,0.0,0.0,1.0,0.0
TSLA,2025-05-10,04:46AM,It's About to Be Put-Up-or-Shut-Up Time for Cathie Wood's Bullish View of Tesla,0.0,0.0,1.0,0.0
TSLA,2025-05-10,05:12PM,Tesla Fired Employee Who Created Website Criticizing Billionaire Elon Musk: Report,-0.6249,0.124,0.497,0.379
TSLA,2025-05-10,06:05PM,"If Tesla Is Only Selling This Many Trucks, How Much Growth Is There for Rivian?",0.3818,0.157,0.843,0.0
TSLA,2025-05-10,06:54AM,Tesla's India Country Head Resigns As Elon Musk-Led Company Finalizes Launch Plans In World's Third-Largest Auto Market: Report,-0.3182,0.0,0.881,0.119
TSLA,2025-05-10,07:00AM,MarketBeat Week in Review - 05/05 - 05/09,0.0,0.0,1.0,0.0
TSLA,2025-05-10,07:17PM,"Elon Musk Says For 3 Years Straight, Headlines Would 'Trash' Tesla And Sales Went Up But All Press Is Good Press  'So I Guess Keep Trashing Us'",0.6486,0.187,0.813,0.0
TSLA,2025-05-10,11:02AM,"Is Tesla, Inc. (TSLA) the Worst Blue Chip Stock to Buy?",-0.6249,0.0,0.709,0.291
TSLA,2025-05-11,01:07PM,Tesla Vs. BYD: TSLA Flashes Aggressive Entry While Rival Nears Buy Point,-0.1531,0.0,0.873,0.127
TSLA,2025-05-11,04:25PM,"Tesla, Inc. (TSLA): Among the High Growth EV Stocks to Invest In",0.3818,0.191,0.809,0.0
TSLA,2025-05-11,04:33AM,Cathie Wood Thinks Tesla Stock Will Soar. Here's Why a Crash Is Much More Likely.,-0.4019,0.0,0.828,0.172
TSLA,2025-05-11,05:00AM,"Billionaire Investor Bill Miller, Who Beat the S&P 500 Index for 15 Consecutive Years, Says Buy Amazon and Sell Tesla",0.1779,0.082,0.918,0.0
TSLA,2025-05-11,06:00AM,The next big regulatory threat to auto retail: ACC II state-level ZEV mandates,-0.5267,0.0,0.779,0.221
TSLA,2025-05-11,11:25PM,Watch These Tesla Price Levels After Stock Rallies to Highest Close Since February,0.0,0.0,1.0,0.0
TSLA,2025-05-12,01:50PM,"Dow, S&P Surge After U.S., China Agree to Slash Tariffs",0.1027,0.198,0.635,0.167
TSLA,2025-05-12,02:26PM,"Stock market today: Dow gains 1,000 points, while S&P 500, Nasdaq surge as US-China deal spurs a rush into stocks",0.34,0.118,0.882,0.0
TSLA,2025-05-12,02:28PM,Tesla (TSLA) Hits Trillion-Dollar Market Cap Amid Trade Breakthrough,0.0,0.0,1.0,0.0
TSLA,2025-05-12,02:30PM,"These Stocks Are Moving the Most Today: Amazon, Nvidia, Tesla, Alibaba, Eli Lilly, Pfizer, NRG Energy, Newmont, and More",0.4728,0.193,0.807,0.0
TSLA,2025-05-12,02:39PM,"Mercedes-Benz CEO on Trump tariffs: No plans to introduce new earnings guidance, price hikes",-0.296,0.0,0.855,0.145
TSLA,2025-05-12,02:58PM,Elon Musk in China: Tesla production and the Chinese Government,0.0,0.0,1.0,0.0
TSLA,2025-05-12,02:58PM,BYD Auto and Tesla: the China EV battle,-0.3818,0.0,0.729,0.271
TSLA,2025-05-12,03:04PM,Tesla Tops $1 Trillion as Tariffs Ease,0.7003,0.537,0.463,0.0
TSLA,2025-05-12,04:00PM,"Stock market today: Dow jumps 1,100 points, S&P 500 and Nasdaq surge after US-China tariff rollback triggers buying spree",0.0,0.0,1.0,0.0
TSLA,2025-05-12,04:00PM,Tesla to Debut Self-Driving Taxi in June as Robotaxi Wars Begin,-0.5574,0.0,0.735,0.265
TSLA,2025-05-12,04:08PM,Chinese Tesla Supplier to Raise $4 Billion. Heres What CATL Is Worth.,0.2263,0.147,0.853,0.0
TSLA,2025-05-12,04:17PM,"These Stocks Moved the Most Today: Amazon, Nvidia, Tesla, Alibaba, Eli Lilly, Pfizer, NRG Energy, Newmont, and More",0.4728,0.203,0.797,0.0
TSLA,2025-05-12,04:27PM,"Analyst Highlights Tesla (TSLA) 'Quadruple Whammy', Says Company Yet to Hit Rock Bottom",0.0,0.0,1.0,0.0
TSLA,2025-05-12,04:45PM,House Bill Would Scrap EV Tax Credit,0.3818,0.302,0.698,0.0
TSLA,2025-05-12,04:47PM,Was Jim Cramer Right About Tesla (TSLA)?,0.0,0.0,1.0,0.0
TSLA,2025-05-12,04:48PM,"Ford, Tesla, auto stocks rise on renewed tariff relief hopes",0.7096,0.424,0.576,0.0
TSLA,2025-05-12,04:50PM,"Tesla Soars 25%, But One Investor Warns It's Still Overvalued",-0.1531,0.0,0.849,0.151
TSLA,2025-05-12,05:08PM,Tesla Rides Market Rally Back Into $1 Trillion Club,0.0,0.0,1.0,0.0
TSLA,2025-05-12,05:30AM,3 Things Alphabet's Management Just Said That Should Make Tesla and Nvidia Investors Happy,0.5719,0.236,0.764,0.0
TSLA,2025-05-12,05:39PM,"Goodbye, EV Tax Credit. Hello, Aid for Buyers of U.S.-Made Cars.",0.3818,0.206,0.794,0.0
TSLA,2025-05-12,05:54PM,Stocks to Watch as the U.S. & China Reach a Trade Deal,0.0258,0.109,0.891,0.0
TSLA,2025-05-12,07:03AM,"Tesla (TSLA) Drops Cybertruck Range Extender, Starts Refunding Deposits",0.0,0.0,1.0,0.0
TSLA,2025-05-12,07:55AM,5 Things to Know Before the Stock Market Opens,0.0,0.0,1.0,0.0
TSLA,2025-05-12,07:56AM,Tech stocks soar as US-China tariff deal boosts market confidence,0.6808,0.412,0.588,0.0
TSLA,2025-05-12,08:02AM,Tesla manager claims he was fired for warning Elon Musk is at fault for tanking EV sales,-0.8271,0.0,0.617,0.383
TSLA,2025-05-12,08:26AM,Tech Stocks Rally on US-China Trade Deal,0.0,0.0,1.0,0.0
TSLA,2025-05-12,08:31AM,"Tesla, Amazon stocks lead 'Magnificent Seven' surge after US-China temporary trade truce",0.6808,0.359,0.641,0.0
TSLA,2025-05-12,08:31AM,"Amazon, Tesla stocks lead 'Magnificent 7' surge after US-China temporary trade truce",0.6808,0.359,0.641,0.0
TSLA,2025-05-12,08:45AM,Secrets behind 'Magnificent 7' surge ahead of Nvidia earnings,0.5994,0.328,0.672,0.0
TSLA,2025-05-12,09:08AM,US-China tariff agreement may add fuel to 'Magnificent 7' stock rally,0.7964,0.441,0.559,0.0
TSLA,2025-05-12,09:58AM,Tesla Stock Soars. What to Watch Next.,0.0,0.0,1.0,0.0
TSLA,2025-05-12,09:58AM,Tesla Stock Soars on China Trade Deal. What to Watch Next.,0.0,0.0,1.0,0.0
TSLA,2025-05-12,10:01AM,"Mag 7 rally, airline & pharmaceutical stocks: Trending Tickers",0.0,0.0,1.0,0.0
TSLA,2025-05-12,10:14AM,U.S.-China De-escalation: Markets Rip Higher,0.0,0.0,1.0,0.0
TSLA,2025-05-12,10:28AM,"Tesla stock gains on China trade deal, market cap back above $1T",0.34,0.179,0.821,0.0
TSLA,2025-05-12,10:39AM,U.S.-China Tariff Pause: Why Tesla's Stock Is Soaring Today,0.0,0.0,1.0,0.0
TSLA,2025-05-12,10:43AM,Tesla Gains Confidence as Analysts Call Autonomy Its Biggest Catalyst,0.6908,0.416,0.584,0.0
TSLA,2025-05-12,11:03AM,Pre-Markets in the Green on U.S.-China Trade Deal,0.0,0.0,1.0,0.0
TSLA,2025-05-12,11:58AM,"Top Stock Movers Now: Apple, NRG Energy, Newmont, and More",0.4404,0.328,0.672,0.0
TSLA,2025-05-12,12:07PM,Big News! U.S. and China Trade Deal Shakes Up Markets,0.0,0.0,1.0,0.0
TSLA,2025-05-12,12:27PM,4 Automaker Stocks React to Tariffs: Winners and Losers,-0.0772,0.248,0.48,0.272
TSLA,2025-05-12,12:40PM,US agency asks Tesla to answer questions on Texas robotaxi plan,0.0,0.0,1.0,0.0
TSLA,2025-05-12,12:56PM,"Tesla, GM, Ford stocks charge higher on hope autos are 'next on the docket' for trade talks",0.4404,0.153,0.847,0.0
TSLA,2025-05-13,01:02PM,Elon Musk: Saudi Arabia has approved Starlink for maritime and aviation uses,0.4215,0.203,0.797,0.0
TSLA,2025-05-13,01:02PM,Elon Musk: Humanoid robots can help grow the global economy by 10x,0.4019,0.197,0.803,0.0
TSLA,2025-05-13,01:47PM,A Big Tesla Shareholder Still Loves the Stock. He Has Advice for Elon Musk.,0.5719,0.236,0.764,0.0
TSLA,2025-05-13,02:02PM,Squawk Pod: Transportation Secretary Sean Duffy on chaos at Newark - 05/13/25  Audio Only,-0.5719,0.0,0.764,0.236
TSLA,2025-05-13,02:14PM,"These Stocks Are Moving the Most Today: UnitedHealth, Nvidia, Tesla, First Solar, Coinbase, Palantir, Super Micro, Boeing, Rigetti, and More",0.5994,0.17,0.83,0.0
TSLA,2025-05-13,02:15PM,Car prices: Customers in 'confusing situation' amid tariff shocks,-0.5423,0.0,0.609,0.391
TSLA,2025-05-13,03:30PM,Trump Touts Deals With Saudi Arabia,-0.0258,0.0,0.82,0.18
TSLA,2025-05-13,03:35PM,Feds ask Musk's car company how its driverless taxis will avoid causing accidents in Texas rollout,-0.5423,0.0,0.757,0.243
TSLA,2025-05-13,03:49PM,Why Tesla Stock Jumped Today Even as Sales Continue to Plunge,0.0,0.0,1.0,0.0
TSLA,2025-05-13,03:50PM,"Magnificent Seven Stocks: Amazon, Nvidia, Tesla Rally",0.6808,0.528,0.472,0.0
TSLA,2025-05-13,03:51AM,3 Seemingly Unstoppable Stocks I'd Sell Right Now,-0.2023,0.0,0.769,0.231
TSLA,2025-05-13,04:04PM,Is Tesla Stock A Buy Or A Sell As Investors Count Down To The June Robotaxi Launch?,0.0,0.0,1.0,0.0
TSLA,2025-05-13,04:50AM,"Tesla Stock vs. Apple Stock: The Best buy Right Now, According to Wall Street",0.6369,0.244,0.756,0.0
TSLA,2025-05-13,04:57AM,Tesla Stock Is Falling. Chinese Sales Drop and Trump Plans to Kill EV Credit.,-0.7003,0.124,0.476,0.4
TSLA,2025-05-13,06:01AM,A 'Magnificent' China reset reignites the tech trade,0.0,0.0,1.0,0.0
TSLA,2025-05-13,06:03AM,Analysis-Tesla's refresh to best-selling Model Y SUV starts on rocky road,0.0,0.0,1.0,0.0
TSLA,2025-05-13,06:32AM,Stock Markets Rally Out of Trump Tariff Slump. This Is the Next Catalyst.,0.0,0.0,1.0,0.0
TSLA,2025-05-13,06:39AM,Rivian Automotive Stock (RIVN) Goes Rangebound as Q1 Beat Meets Cautious Outlook,-0.1027,0.0,0.887,0.113
TSLA,2025-05-13,06:46AM,Tap Mag-7 ETFs on Temporary US-China Trade Truce,0.0,0.0,1.0,0.0
TSLA,2025-05-13,07:09AM,"Should You Buy Tesla Stock With $1,000 and Hold for 20 Years?",0.0,0.0,1.0,0.0
TSLA,2025-05-13,07:52AM,"SALT, Tips and Auto Loans: A Guide to the House GOP Tax Bill",0.0,0.0,1.0,0.0
TSLA,2025-05-13,08:19AM,"Just as Tesla reclaims $1 trillion market cap, worrying data out of China has investors asking questions",-0.34,0.0,0.87,0.13
TSLA,2025-05-13,09:00AM,US-China Talks Spark Optimism; Betting Markets See Recession Odds Drop,0.128,0.331,0.368,0.301
TSLA,2025-05-13,09:16AM,Interpreting Tesla (TSLA) International Revenue Trends,0.0,0.0,1.0,0.0
TSLA,2025-05-13,09:18AM,"Stock Market News for May 13, 2025",0.0,0.0,1.0,0.0
TSLA,2025-05-13,09:48AM,"Tesla Faces U.S. Probe Over Robotaxi Safety, FSD System in Spotlight",0.4215,0.219,0.781,0.0
TSLA,2025-05-13,10:04AM,"Tesla Stock Drops on Fall in Chinese Sales, Trumps Plan to Kill EV Credit",-0.4767,0.135,0.622,0.244
TSLA,2025-05-13,10:21AM,"Trump, Nvidia CEO, & Elon Musk meet with Saudi officials",0.0,0.0,1.0,0.0
TSLA,2025-05-13,10:43AM,"Positive Trade Developments, Robotaxis Have Helped Drive Tesla, Inc. (TSLA) Stock Higher, Former CEO Says",0.5574,0.205,0.795,0.0
TSLA,2025-05-13,10:43AM,Best EV & AV Stocks to Electrify Your Portfolio Now,0.6369,0.344,0.656,0.0
TSLA,2025-05-13,10:45AM,Trump begins four-day trip to Middle East in Saudi Arabia,0.0,0.0,1.0,0.0
TSLA,2025-05-13,11:10AM,Charged: Teslas China-made EV sales down in April,-0.2023,0.0,0.795,0.205
TSLA,2025-05-13,11:15AM,Elon Musk Vows To Spend 'Less Time' In White House DOGE Office  Investors Warn 'The Damage Is Done' And Tesla's Troubles Are 'Far From Over',-0.765,0.0,0.743,0.257
TSLA,2025-05-13,11:20AM,Tesla Stock Gains as Elon Musk Goes to Saudi Arabia,0.34,0.211,0.789,0.0
TSLA,2025-05-13,11:23AM,GM names Aurora co-founder Sterling Anderson as Chief Product Officer,0.0,0.0,1.0,0.0
TSLA,2025-05-13,12:01PM,Elon Musk speaks at Saudi-U.S. investment forum,0.0,0.0,1.0,0.0
TSLA,2025-05-13,12:27PM,Car dealers shield buyers from tariff price hikes in April,0.0,0.0,1.0,0.0
TSLA,2025-05-13,12:35PM,Elon Musk just got a win for Starlink in Saudi Arabia,0.5859,0.297,0.703,0.0
